cname,Teff_reso_bay,Teff_err_reso_bay,logg_reso_bay,logg_err_reso_bay,feh_reso_bay,feh_err_reso_bay,mgfe_reso_bay,mgfe_err_reso_bay,tife_reso_bay,tife_err_reso_bay,mnfe_reso_bay,mnfe_err_reso_bay,mass_wa_bay,mass_err_wa_bay,lum_wa_bay,lum_err_wa_bay,ges_field,GAL_R,GAL_Z,GAL_L,GAL_B,V_R,V_R_ERR,V_PHI,V_PHI_ERR,r_hi_photogeo,r_lo_photogeo,snr,Cat
00185052-3653469,5090.809122143762,4.61025164247163,4.540270858978113,0.0022012535199725,-0.2649343666433967,0.0049810062794245,0.0248236314615405,0.0083718040207482,0.218953240772995,0.0102010770809026,-0.0478424325143728,0.0086060603059219,0.7594771217046425,0.0004331381017428,0.3619820578115474,0.0031147082926072,GES_MW_00_01,8037.716442404729,-420.9785777163387,336.11484105009805,-78.04646885219653,-16.356750154212335,0.4616425148648271,225.4526275519069,0.3380422429751772,455.55496,446.75354,72.1425,Thin_disc
00190599-5743078,5884.298113580233,15.72155893902278,4.317202777508477,0.0142109958378412,-0.5402758910856882,0.0086588824223319,0.1193160671125485,0.0173212492591785,0.2708917857781199,0.0223145580828386,-0.3308817990190915,0.0288725450584835,0.8805454635192133,0.0067674112643556,1.2523898409530587,0.0327686041784186,GES_MW_00_01,7721.988928219039,-1027.8831510380558,311.28846033134084,-58.88167337751307,18.81108142406244,1.8039196593420497,116.40535498957176,3.92345760462566,1248.8901,1190.8074,57.3545,Thick_disc
00191282-3713136,5149.566314625969,4.101885676959111,4.516645278703679,0.0034020604325304,-0.1076104207005168,0.0044932535235505,-0.0546060602198013,0.0073507564414957,0.0982108635629001,0.0092534267011221,-0.1200403440487117,0.0074316105814756,0.7795294350806116,0.0016879220123436,0.4107383991163902,0.0036094493235513,GES_MW_00_01,8032.56058191176,-444.0045276352374,334.89975571309753,-77.83182038262109,-14.580043468826878,0.4571453112580279,230.80921037429752,0.3123545315395216,479.97803,469.52676,82.6784,Thin_disc
00192142-0107042,5291.748306627995,11.661228817866023,4.475123904755261,0.0120831635233433,0.0079045783666376,0.0049945880209755,-0.0412073200907872,0.0084732277885856,0.017068242721518,0.0110437298739584,-0.0861974968585221,0.0085155929830781,0.8495405007416731,0.0100402859140061,0.5492758186375692,0.0110007787725969,GES_MW_00_01,8192.730045578573,-472.0594543647248,105.11639662643144,-62.87461473024528,40.19763979846235,1.2520946931640566,224.00673476714044,1.2729971532838635,561.72284,545.3933,70.1576,Thin_disc
00192796-4231286,5066.6287394744095,1.5212422262868297,4.52170124307534,0.0007738492862198,-0.1714901358561591,0.005568704090822,-0.0256339214366805,0.008844032280949,0.1376173676929313,0.0113972389681368,-0.0830845100557369,0.0090958213673233,0.7593882392240944,5.138709756906956e-05,0.3706132125367856,0.0010994535960961,GES_MW_00_01,7973.176612765611,-603.2795111998998,323.8040171626489,-73.2835981338063,-56.0149388116406,1.362310220157898,246.2658043389941,0.430841724521619,662.65466,637.98676,66.5601,Thin_disc
00192967-5425234,4925.463858845584,9.707294407509783,2.551824158502701,0.0335130194912206,-0.9624414408797984,0.0078330076347728,0.3450951917944598,0.0227482097736017,0.4114885759482802,0.0158064802773239,-0.4526292005475408,0.0213303472734999,0.9187633160835568,0.0657423354459647,37.6434402555177,5.426131027127363,GES_MW_00_01,6626.26240074602,-4970.755881976634,312.8735716078242,-62.08420774934792,76.7926528575719,22.055951100493296,106.08521619037184,20.294477350092365,6514.8853,5035.438,54.9416,Halo
00194717-3655289,6133.044650856235,24.316806916004,4.247448781998397,0.0216664145720213,-0.8571867457685158,0.0115431953238225,0.2183241784751719,0.0234579305750482,0.2836435020088535,0.0335034100066609,-0.5616061352244897,0.1362038289098479,0.8813844307069258,0.0111865283469369,1.7385945584447315,0.086028797410805,GES_MW_00_01,7859.655697118138,-1378.2489110748236,335.30213642470744,-78.13758698583186,-51.017968931787344,2.398405970671281,154.25867060137304,5.542909371636218,1481.3289,1361.9019,58.1899,Thick_disc
00195573-4649434,5166.519585498772,4.920906440916485,4.506702638045365,0.0028637939058187,-0.1505617332005115,0.0050670518590147,-0.0164789247833822,0.0089875954983324,0.1353962909230033,0.0106020953831701,-0.1015090846822016,0.0090897015670193,0.77934336416863,1.3878681646351082e-05,0.4257171914876841,0.0044223517513299,GES_MW_00_01,7966.129014561695,-542.4385320253399,318.3481601248392,-69.3451070863517,-14.947084458736349,0.6541351277168381,244.8743026021322,0.6456978855791865,609.7353,593.0976,66.3278,Thin_disc
00200316-0051002,5109.49901257184,1.473468089672434,4.53107789642321,0.0007409374036422,-0.1827110242093068,0.0040236026660792,-0.0373576666393441,0.006993820838243,0.1708045892850794,0.0080502548238053,-0.1248320183562691,0.0070705684836902,0.7594260479691135,3.4568432726237165e-05,0.3751481108467248,0.0010755499520605,GES_MW_00_01,8178.188772262947,-359.6987311154484,105.6395771440935,-62.66334866646964,43.86675609951892,0.9814444400085172,242.97117692182564,1.2410064167809487,432.8579,423.76324,83.4189,Thin_disc
00294810-5004361,5962.918469813123,19.79445113431033,4.216327313512671,0.0207908402704805,-0.7143053810706474,0.0106043221089948,0.1978573426607002,0.0217845731989588,0.3532484959224866,0.0265216986910808,-0.334163854148982,0.0727513464143868,0.8797656154582751,0.0097183997698304,1.666175745656887,0.0877759256797255,GES_MW_00_01,7748.652232008834,-1336.4451437903656,311.7225280196815,-66.68065012457018,-24.31282551251304,0.898109332765386,102.0770917741796,7.256592185793795,1519.8479,1426.3568,52.7946,Halo
00295927-4956579,4556.69189610202,0.0032852894146593,4.584282998941181,3.156498570476728e-06,-0.2866810399858619,0.005141044453132,0.0245050613221553,0.004813572835205,0.3183743184065844,0.0081638592809783,-0.0702701939751271,0.0083728878020945,0.6999969999999999,4.869407849027576e-12,0.1934692737962156,1.989230444349884e-06,GES_MW_00_01,8019.121186132153,-346.5944219653235,311.71669948899097,-66.81137441775537,-58.92944938479051,0.78757293274846,173.8267521721349,1.0657019832320835,402.32993,396.6788,61.5486,Thin_disc
00305129-5000531,4787.961913999339,0.0001058578594956,4.569298999999355,1.1230980046537073e-07,-0.7161776939115905,0.0066625207157374,0.1890966682281069,0.0086700153161737,0.5477962873408171,0.011674804043026,-0.1338175856680261,0.0121349814592486,0.6799970000007227,1.202332120602387e-07,0.2371302722962214,8.503121802591096e-08,GES_MW_00_01,7998.607215281861,-423.3409561141755,311.33634401652967,-66.77628160244515,77.53920929010738,1.582271633859081,177.8650398406064,1.0151235945675832,487.80444,478.79807,50.2702,Thick_disc
00311207-5004292,5155.954772614792,10.940178613483246,2.3942456246439976,0.0316266525087025,-2.365124503307486,0.0148437948786482,0.4235288358616693,0.0402282038239008,0.0872973429163464,0.0461034130541275,-0.1589262794749069,0.3620890118754983,0.8365768617132431,0.0602801835685971,58.987610710534746,7.141626189900664,GES_MW_00_01,6588.626962836125,-6810.336144927613,311.16783492582414,-66.72862382227066,-103.9197950447331,0.7899536291170328,47.58718803423075,17.448316982646194,7919.754,6876.113,52.1757,Halo
00375214-5953234,5881.70577959783,12.62744173480797,4.095378016405409,0.0095892712904341,-0.2390686620625146,0.009487150465146,-0.0092814552918988,0.0224977760397742,0.1576505290986047,0.023338855007564,-0.2627872448975717,0.0255792704490422,1.0360582944635206,0.0048240521449368,2.4510920772324862,0.043546307327881,GES_MW_00_01,7814.516324639399,-827.6228266473288,306.06936415626654,-57.15568435693052,51.86278322744861,1.149367615328987,254.20914876111524,1.267571510566366,1020.0513,998.12604,51.5556,Thin_disc
00400808-0104118,6011.022401758719,14.280831842957925,4.410916687935028,0.024650861049617,-0.2290885416232817,0.0087260680619963,0.0003173522488132,0.018827532435264,0.0135184410171925,0.0293044434908502,-0.2209261165664631,0.0269824923032259,1.0046669290678776,0.0092116901031865,1.2554070733191274,0.0679012889025081,GES_MW_00_01,8435.784302143731,-1299.9140927780063,116.52166830170644,-63.80091951232212,-18.853544656887475,1.2404332679066312,233.16378245621303,1.134012335844726,1548.3033,1407.349,50.3656,Thin_disc
00492247-0337105,5145.120350518658,4.50336105760938,4.5377657002761085,0.0021869447642817,-0.2939810756422285,0.0053774310676511,-0.0247256549360639,0.0093440607743429,0.1619473994371692,0.0118298189385287,-0.1265609996726091,0.0090757090806093,0.7394225096152582,0.0001700174730643,0.3698317002046242,0.003144235732759,GES_MW_00_01,8204.190356948173,-330.7176279031963,121.64145299367316,-66.48616059916888,16.098490741611933,0.7544897327931444,212.1311815048488,1.044997735273615,386.85852,380.84564,66.1138,Thin_disc
00493547-4957322,5560.726875222967,12.0756425056082,3.98194056745399,0.0145523000072423,-0.4847846477294912,0.0088868953033413,0.1479149998710083,0.0177272767498097,0.3757533925161773,0.0189026965231904,-0.360665695319921,0.0248451454108709,0.9087110040822344,0.0110114827906273,2.23187822635785,0.0975080227463993,GES_MW_00_01,7808.189729508189,-1407.5677267339208,303.69734846393817,-67.16656327457812,-13.557955850500273,0.4226423749554458,179.9309864270805,2.964410745166729,1600.8541,1496.9843,50.8318,Thick_disc
00584136-6003507,5366.701695467438,2.1540064052094183,4.484721280364114,0.0016062837552225,-0.55553381930681,0.0059641602039516,0.159999151356032,0.0108778157842845,0.4674537172315883,0.0137629703815382,-0.170652054175403,0.0137352198871467,0.7592126407965676,6.479314453452073e-06,0.5078773046420659,0.0026768958933454,GES_MW_00_01,7955.562023881106,-493.1310511278487,301.26910039408347,-57.04075088648426,-78.75319741317763,1.0289679570479222,218.57096229453165,1.3357685209852477,618.85657,605.1815,62.4485,Thick_disc
00584657-5738445,4855.810349241391,7.98654650969088,2.7421938084223823,0.0140654335037376,-0.6701978139133011,0.0060976511844203,0.3870962758893297,0.0144528511706627,0.4385254906961355,0.0100113098495263,-0.2635286344577829,0.0124493804613056,0.9196611739954218,0.0202075164292541,22.8033184137023,0.8978478141581906,GES_MW_00_01,7372.003340451666,-3000.7560414474538,301.00008168589926,-59.45502405146889,31.565917631770457,4.036147039904017,182.39575678170004,3.408343437797358,3677.9412,3313.8513,61.7048,Thick_disc
00584679-6000420,4940.460052551101,0.3767043019677764,3.31277774601175,0.0016149157262536,-0.5283972762450118,0.0049302076551209,0.2560960726354324,0.0101350356331791,0.4703940723398562,0.0081895064847154,-0.156065887085555,0.0084784942446104,0.8772180134003834,4.0243047615037216e-06,6.261509834579809,0.0213221044035801,GES_MW_00_01,7675.133815719839,-1452.0080482182902,301.2433203785956,-57.09250751149524,55.88810131453238,3.0679259001046844,232.6000177500308,1.6736273800603363,1794.4922,1703.1511,76.0282,Thick_disc
00591510-5716214,4814.250670450329,0.5736968984744593,3.145009943472779,0.0021242054485543,-0.2144366031394597,0.0043490151314921,0.3030631059170143,0.0082615443091338,0.3703887510613988,0.0070295053903295,-0.1511918821658987,0.0078150619887145,0.9170594909458673,0.0001747294284301,8.685302154070264,0.0383428651891769,GES_MW_00_01,7654.851289131836,-1731.0900944373157,300.8308215196824,-59.82375299390195,-25.52906230069552,0.3518783592143221,178.9082421448037,2.280495019257751,2096.9324,1969.7141,70.758,Thick_disc
00592456-5957500,5433.047408328675,6.1212814651720295,4.540763540034278,0.0059907365468232,-0.0221918228815698,0.004287056173661,-0.0779552988924408,0.008383969664936,0.0607410987671502,0.0097464923258147,-0.0783112623212598,0.0076525688775378,0.8987517978181823,0.0043301224498158,0.5550718708697663,0.006004612497579,GES_MW_00_01,7961.989730298236,-477.2190376595466,301.09374494081226,-57.13590373206581,-12.60020545169641,0.6484569752444623,233.46299346364847,1.3368667652898103,598.3527,586.2797,76.9577,Thin_disc
00592760-5955250,5362.975410261801,6.372377813330422,4.540897389628809,0.0044711438271064,-0.2222759962275273,0.0063810245296815,-0.0464705563391391,0.0119842476758065,0.1135763181875815,0.0146616244780365,-0.1333315863367554,0.0109181154775015,0.8193838035985981,0.0021142443038727,0.4803121678151164,0.0059299544785658,GES_MW_00_01,7923.941686307679,-601.619662861021,301.0778154990641,-57.17575228597175,-9.023153303963875,0.6145091196919249,220.2129261810565,1.3582524532520823,749.4135,728.5859,55.6164,Thin_disc
01001551-5726429,6050.537346752125,15.60371333566466,4.152791490964195,0.0197784798164022,-0.823289787731686,0.0108647063596404,0.2697393414694796,0.0247184787419222,0.2463066374397107,0.0329634986057991,-0.6441897685696738,0.1162381355471456,0.8768337007010117,0.0084831109315115,2.0367527007323303,0.084568266954206,GES_MW_01_02,7757.57675550214,-1312.2026577862769,300.5839542252746,-59.64277201534439,67.3932577851859,5.28267349580789,155.84024847126238,1.6550414152337214,1598.4951,1497.9652,53.3212,Thick_disc
01002593-5722526,5510.5207861651,3.070196886814859,4.343523200925894,0.01692392950526,-0.0537129510861804,0.0047857908211262,0.0054928276501902,0.0093123469000407,0.1319786470554239,0.0100577516503551,-0.1235356034472687,0.008271583530754,0.8788041092400474,0.0001009113840595,0.9052755704169122,0.0368692054669711,GES_MW_01_02,7959.986163807787,-547.6521232219438,300.5290749770293,-59.70499251657103,33.65077174050705,4.06063809213973,262.8528669242224,1.7529098841479076,704.49744,616.72144,74.9259,Thin_disc
01002700-6002184,5078.6497543206015,4.761527712009246,4.539682207257394,0.0022385745647053,-0.3043673217113634,0.0055902635725156,-0.005696695373122,0.0096447566575036,0.1752406284265577,0.0120877755277109,-0.1013496555263528,0.0095652536911464,0.7394359567659539,1.2826585986009267e-05,0.349549148358335,0.0031058043234486,GES_MW_01_02,7976.47266620588,-432.7124722895649,300.86306961144106,-57.05359195589511,-28.31077535846595,0.6659787657155377,247.92327102326163,1.3403196380342024,543.98724,533.8559,61.417,Thin_disc
01004040-4708289,5855.1333790060535,10.791781053348386,4.245760563879537,0.0169246551313254,-0.2285798782055943,0.0078845032041661,0.0181886872053423,0.016819695111266,0.1596928222282472,0.0199108580741883,-0.3052760945976457,0.0215353269344366,0.9788185344306172,0.005139123872517,1.6093660462982111,0.0592154825448955,GES_MW_01_02,7900.27554378403,-1346.3009179675926,298.3574373165411,-69.90477683526915,30.00888121781767,2.3844516912913094,187.28250696585656,2.1187969760507253,1501.3248,1406.8218,55.6137,Thin_disc
01005640-4705525,5515.019330817004,7.634724013249929,4.445272297218441,0.0063093392577493,0.059072509291667,0.0045975577904332,-0.0376263679141454,0.0079215158723701,0.0697548283422869,0.008986171886685,-0.0884234215650923,0.0074873058689017,0.9383839751456384,0.0042458769216827,0.766643159422888,0.0078489492727336,GES_MW_01_02,8008.710311496633,-663.3906438191659,298.2126152329463,-69.94316994622834,-30.006858462830408,0.4133614728252741,223.38749382117177,0.9031067070030796,736.40356,720.63196,82.2216,Thin_disc
01100923-0343060,5035.22093586821,1.857240538219652,4.503261546430026,0.0024338814286315,-0.2002516368170823,0.006577684135218,-0.0323893540409665,0.0112669880443462,0.1249831989491688,0.0141809303136996,-0.1087693127782765,0.0117200775295226,0.8194708094031934,0.005140646434968,0.406979184642456,0.0041642137767482,GES_MW_01_02,8294.24501951796,-524.385556835921,134.5537419211609,-66.16686077701272,24.213003873322048,2.810505280314308,232.00235429765647,0.8519703618612852,619.89435,571.1038,51.0941,Thin_disc
01102611-5010498,5389.478357611312,9.21440435885174,3.895583490106744,0.0053670647635712,-0.4212712381662018,0.0065768385634822,0.1926126461160283,0.0119828046066751,0.3913943833949716,0.0124704677876878,-0.2196138942612193,0.0133632019353084,0.9564662120420552,0.0048151478776017,2.5268284645649235,0.0381102899877728,GES_MW_01_02,7945.241380330012,-1010.0252678677472,295.2401814769226,-66.66308324217395,-44.386525275673264,0.712186127196665,204.19117537640687,1.3319987057775342,1138.9895,1100.7114,66.1895,Thick_disc
01105898-0331038,5122.444824,3.320530616872966e-07,4.483868,2.7095168002621837e-11,-0.4371968080133852,0.0065182002092043,0.1889449349656223,0.0098212609793302,0.4314811471899974,0.0112060269166242,-0.1078947563480621,0.0103031973853675,0.859996,4.4394694962192686e-15,0.478367867590055,1.5761974742338682e-10,GES_MW_01_02,8285.313893776573,-487.2245428406283,134.9644502196241,-65.93181536492398,34.26208224309258,1.4105091014667586,190.6808376557752,2.1499100350956564,568.8027,545.88184,60.113,Thick_disc
01184974-5730367,4812.362039940084,22.65731439718952,4.532375951133998,0.0091348054192228,-0.3398508210972157,0.0050328685916217,0.053951504368417,0.0072665064486898,0.2953998967940555,0.0097568053203324,-0.0792157696840867,0.0092016036642548,0.7420891898802977,0.0095877348649417,0.2875746459819495,0.0059905829595399,GES_MW_01_02,8013.1284481171715,-418.2031688946431,295.73947997642256,-59.23391818265692,1.3870034163082483,0.5376963937445656,219.666118766876,1.439138544538819,519.9778,503.5617,58.7422,Thin_disc
01193448-5741003,4991.459948217724,9.759907548423255,2.9992592508399034,0.0268615487457621,-0.6923145948045293,0.0079363339318931,0.3310230837082731,0.0185414228712187,0.4231440441221073,0.014326079101208,-0.2982125332692804,0.0164290605513387,0.910406830692933,0.0332020529477308,13.982613446028896,1.242203100338373,GES_MW_01_02,7488.576455872058,-3295.537486738041,295.61986642227373,-59.04360163346737,-74.68073498159755,1.5563587350076284,70.36527702778207,17.531951297524422,4212.2725,3608.1414,50.7959,Halo
01194190-4242254,4941.047152646532,6.662757431511489,3.067424048084693,0.0099398444954708,-0.5757307045143234,0.0052943875183782,0.3314911950647463,0.010637495698338,0.4247012896400401,0.0086506353601816,-0.1771568132417472,0.0088200746341729,0.905327862814746,0.0121903380373035,11.376102044844547,0.2400775713542265,GES_MW_01_02,7985.182140464396,-2251.977754741407,284.4945283438819,-73.39472256456249,92.21869051541398,5.839825519586514,173.24444273064012,2.5836842672686147,2458.9106,2286.0298,80.6923,Thick_disc
01194738-5951556,5297.164952383661,7.16361772369539,4.467528099506992,0.0042758406827451,-0.1082803862925358,0.0050916306957996,0.022475693772725,0.0087205207547205,0.1272353779088313,0.0108174232133285,-0.09727529052359,0.0090121140275964,0.8193279689875946,0.0014283572452185,0.5412526445214383,0.0050560352434201,GES_MW_01_02,7995.682091896491,-434.223344966237,296.41806790257806,-56.90280234056265,-33.52773314559168,0.5891283015024344,230.617663217058,1.4059174514604895,546.5313,539.1392,70.9937,Thin_disc
01195028-5736479,4892.165039,6.70500984290367e-19,4.490751,2.3791963467307426e-23,-0.4496206110476204,0.0066104598847058,0.2722592811007628,0.00837195620385,0.5189570855684054,0.0102844493098331,-0.1326008082207667,0.0110689021540195,0.8199970000000001,1.1102230246319297e-16,0.3734650797116102,1.0280828413234733e-23,GES_MW_01_02,7954.968613648983,-667.9000921953498,295.52382730940263,-59.10459722484829,-7.096740691534673,0.4023286929469536,172.052384001691,2.23801874867496,813.74475,790.3591,51.786,Thick_disc
01200805-5741253,5557.732608669082,4.053734461570513,4.377776607471265,0.0093706162505001,-0.0073667970960165,0.0059098722588508,-0.0357085480274774,0.0118609139099047,0.0970665348009826,0.0122055971087309,-0.1085045770614023,0.0101961330730189,0.9189917747194636,7.765693215731995e-05,0.904762913444386,0.0221148016387425,GES_MW_01_02,7909.872349322089,-866.3229093640167,295.4808077131387,-59.0208241635539,-34.80317241887957,0.6671141822140984,233.1879730706117,1.366146158804003,1052.8911,1012.8902,60.105,Thin_disc
01201411-4649137,5127.627283421799,8.924392378464564,3.317001969300084,0.0181323693734865,-0.7345730822124246,0.0064465266411109,0.253338350138248,0.0142633211357174,0.4326355564635092,0.0130530352256731,-0.2544512350397988,0.0136424808874603,0.9653618681974973,0.0214883436087148,7.926668532929757,0.4043708191188169,GES_MW_01_02,7906.756721818506,-2118.8895903940765,288.7529635618201,-69.50700898774751,-89.638831237312,2.9124713827571527,32.249881075237,11.472456677836016,2377.8267,2200.3901,66.8844,Halo
01201935-4236337,5225.018739578433,2.758089520903284,4.474763305919083,0.0021545723703673,-0.1468885976334841,0.0071609454986679,-0.011871590269399,0.0122195041483228,0.1682097253201966,0.0137793566800167,-0.0750884434750011,0.0129387269630622,0.7992658897829222,0.0008469182503286,0.4915492484445378,0.0029686440126857,GES_MW_01_02,8075.307270751548,-689.9781800602691,283.99115824887105,-73.44027294844919,-40.512047515105245,0.5896327132877295,217.55391178154653,0.9279472297970004,754.0805,730.31903,50.5117,Thin_disc
01202613-4237485,5251.258745733027,16.076160197446892,4.494561870080586,0.010271532297904,-0.3297693560722714,0.0080001692959499,0.0130104049074002,0.0133842033775667,0.2064343787616415,0.0176883916745127,-0.0914058656554954,0.0133260488066958,0.794183665396042,0.0283884834413244,0.4762981558883393,0.0221701807215318,GES_MW_01_02,8062.202066416183,-906.7056405684566,283.95276613925387,-73.41299773495145,-1.2755108211986728,0.93553848538773,204.80855603442305,2.2743752499639167,1013.87805,925.5102,50.0093,Thin_disc
01203329-4234340,5410.252278597226,6.504903964534307,4.465617609599534,0.0055888495217002,-0.3036537555964393,0.00650106937654,0.057179986421869,0.0107171879515746,0.2491012424464309,0.0139302100300351,-0.1871762416730193,0.0123677588853334,0.7991880551021819,0.0001014394527278,0.5770958365640058,0.0101751763377684,GES_MW_01_02,8073.096274245875,-737.9392281032008,283.8072158347172,-73.45397230688621,54.99411853913424,2.0198570409316368,244.83886112813428,0.8465186288176683,807.33594,775.27167,64.3975,Thin_disc
01203377-4228591,5673.427542762252,17.70117964171535,4.38815020501903,0.0169924984682285,-0.0776993066654743,0.0062147364002103,-0.0614933494003862,0.01209895625252,0.0978505299522626,0.014417558790954,-0.084605954084664,0.0119879739670476,0.9283796274273504,0.010080375918386,0.9690346331412892,0.0242167370841583,GES_MW_01_02,8071.442401739989,-778.8966052974235,283.67244181464287,-73.53876927727543,-36.92881380196804,0.4134448814481121,226.34488299164136,0.8054061283821521,844.49274,823.33105,65.5984,Thin_disc
01203725-4708459,4695.467873533097,3.694516544724765,4.571132299448688,0.0014030396246485,-0.0485187177449395,0.0050291934309277,-0.0325041301665589,0.0063773260557395,0.1805105753394424,0.0088518603009394,-0.0163953955618361,0.0087539773353592,0.73961966742499,1.0928767635816633e-05,0.2376181319165275,0.0015138951560235,GES_MW_01_02,8072.362039740151,-403.2105869996637,288.86995663592114,-69.17739450658586,3.551463054302248,0.3170841349116676,224.7033638719748,0.949434007929128,457.3449,449.96054,54.8059,Thin_disc
01203944-5728205,5779.432582654459,19.14995172635641,4.400111303630079,0.0149041672847436,-0.3113317789176082,0.0076499110986289,0.1063132600076715,0.0153380582212516,0.3131941290197504,0.0171029365411693,-0.2545597008011302,0.0219214176258624,0.9288195004644424,0.0100868588814053,1.0155101785739826,0.0191714048910479,GES_MW_01_02,7896.0732108885795,-946.004610805266,295.25467697174145,-59.21823321524534,62.42053104562375,2.7478840559374285,198.5528915496429,1.456551700282675,1147.6151,1097.4508,52.7419,Thick_disc
01204386-5740228,5344.292625978472,1.7829927814583326,4.473024004319916,0.0013945863946571,-0.3686669607788535,0.0039344097172373,0.1918419392690873,0.0066279696983003,0.4099895528515202,0.0072543976643739,-0.1550816262703969,0.0083542517722678,0.7992194459244821,6.496832353987664e-06,0.5401164976381849,0.0024427254273404,GES_MW_01_02,8019.2735223597565,-395.9771429319128,295.3222076119195,-59.020364147684,25.374168697104786,0.6346078627545428,190.8905188706464,1.368299886906299,488.77057,483.1941,93.4783,Thick_disc
01204937-6008550,4968.196295853918,2.8767916070383723,3.5469205457609085,0.0068583730085761,-0.3892136980439979,0.0069324357523903,0.249823450911286,0.0112786275753548,0.3570367151570406,0.0108683123219537,-0.1538251669632409,0.0115533203377608,0.8980988760366676,0.0033901139953633,3.823927368000105,0.0525815910257708,GES_MW_01_02,7809.950939194538,-1166.8530293907058,296.29283349102025,-56.599256625322006,-23.12420575045484,0.421262257775055,197.7826107271057,2.036376534815909,1448.849,1392.3866,61.4199,Thick_disc
01205534-6002120,5007.466301288707,2.479529631311048,4.491897139454569,0.0015226353887804,0.0921449355787116,0.0061849333620457,0.040802638373658,0.0099599488504919,0.1531400370135305,0.0104591541999128,-0.0710740423211401,0.0110110942143386,0.8193411702903782,0.0001181429143841,0.4086259710174029,0.0022217416378631,GES_MW_01_02,7977.54321482373,-502.3068027485576,296.2285338686181,-56.706195985393705,62.08363205988001,1.198564574262321,232.60433129485665,1.4720739181770472,631.3235,617.1285,52.615,Thin_disc
01210138-5951050,5048.56861321942,8.792937949363399,3.4589686446222343,0.0146626521878015,-0.6363859462599262,0.0087208456535535,0.2580135704180779,0.0161766066308802,0.4605541709921698,0.0151844910364168,-0.1992413554724678,0.017443221123419,0.8698298760692876,0.0178868151625038,4.83556818820196,0.1171217744481957,GES_MW_01_02,7733.618221984824,-1532.3062735903984,296.1353626156993,-56.88475513328647,-0.3465564161807269,1.6251963520304389,115.46874166841867,4.333895641945087,1912.8466,1801.193,50.6287,Thick_disc
01210157-6009337,5170.684539442648,0.9089231065567184,4.453334776596812,0.0007756302075528,0.0438215510478032,0.005218591188228,0.003474600975037,0.0089090165392248,0.0923946242946505,0.0093904198889247,-0.0916724815716203,0.0092558786901,0.8391929510327772,3.955807342367533e-06,0.5199956186730843,0.001286628076083,GES_MW_01_02,7979.850170724379,-490.7058577878468,296.2519352971611,-56.58349376445961,68.51572870459688,1.2533228435022308,250.19711276325688,1.4136337807976722,619.3594,606.99066,66.4993,Thin_disc
01211402-5743304,5918.65048580676,7.310060808008722,4.252542573914529,0.0197372125213401,-0.539566770221195,0.0094339043784732,0.164227977292822,0.0189781582019982,0.3335791947138793,0.0228578399395988,-0.2990586252579618,0.0334687447536898,0.9011404131095648,0.006883467196206,1.5232873023272715,0.0630883119825824,GES_MW_01_02,7851.871647472201,-1144.8735888023227,295.21758627536235,-58.9546422181962,7.847144191620806,1.0798223833265097,165.44908318204995,3.409678982374025,1396.2454,1319.3558,52.4032,Thick_disc
01212432-4707174,5377.179253310078,10.07874732389656,4.4523969772601975,0.0143451862666351,-0.0635776877477454,0.0063048219694101,-0.0246176429717724,0.0109758478972092,0.1050198396673577,0.0138239784475318,-0.0866202214527767,0.0109996641418447,0.8563500673164803,0.0070698307595457,0.6220915643040724,0.0146965400948228,GES_MW_01_02,8054.956999366416,-570.2963871760745,288.4925189008442,-69.1577001572154,31.104810473193503,1.0952827368527285,229.0257581762941,0.946436815927051,643.5927,622.6449,56.569,Thin_disc
01234759-3708572,4942.191210959198,4.60092707586075,4.545497159496182,0.003369903789007,-0.1793111351815524,0.0051227615961789,-0.0158237831563931,0.0079812970028988,0.1687288519006563,0.0090202591640001,-0.0943667920843669,0.0084221319449454,0.7400245662901985,0.0032826218804211,0.3095299264578015,0.0004065902240781,GES_MW_01_02,8122.75832306525,-492.2201237042828,270.663304922543,-77.87362225028797,-38.069274605528605,0.3815059513050133,226.98889069279844,0.618614311529757,530.26013,519.1313,68.841,Thin_disc
01234980-3654258,4947.210279885082,4.064877684215881,4.512708234875359,0.0021647598491706,0.0630615083999286,0.005624585045977,0.007818919115719,0.0101930964300544,0.1612461287889002,0.0106694044051752,-0.0213575155874546,0.0108494761560378,0.7994113453361288,7.40169521996894e-05,0.3620745911627421,0.0029808678188775,GES_MW_01_02,8125.679139639651,-738.519785166166,269.9370899113152,-78.06264503773512,12.67933558799906,0.6335442326633214,211.059716042262,0.954543100937607,790.3548,764.5058,50.1087,Thin_disc
01240903-3707470,5045.386818186311,6.353909034944693,4.569369004647598,0.0032024151607338,-0.4263034156740835,0.0060495835071887,0.0022536618636079,0.0097836473599173,0.227497620446026,0.0133478108647627,-0.103590080004901,0.0100551831308002,0.7071291479538092,0.0097414886134289,0.3040800405082117,0.0043196561074288,GES_MW_01_02,8123.821845341266,-588.47766838909,270.3365631813025,-77.84660174992693,30.07554793666248,0.9266078641772328,243.17012554566293,0.5800944895903406,632.82306,613.91345,62.4952,Thin_disc
